Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Gia Tang
144284,AAA Batteries (4-pack),2,2.99,01/01/19 11:09,"126 13th St, Seattle, WA 98101",14
144285,Wired Headphones,1,11.99,01/12/19 23:06,"447 Madison St, Boston, MA 02215",14
144286,Lightning Charging Cable,1,14.95,01/24/19 07:09,"606 10th St, New York City, NY 10001",14
144287,Wired Headphones,1,11.99,01/16/19 09:45,"951 Adams St, Boston, MA 02215",14
144288,AAA Batteries (4-pack),2,2.99,01/26/19 21:57,"987 South St, Los Angeles, CA 90001",14
144289,34in Ultrawide Monitor,1,379.99,01/21/19 22:49,"449 Pine St, Boston, MA 02215",14
144290,34in Ultrawide Monitor,1,379.99,01/08/19 08:59,"631 13th St, Seattle, WA 98101",14
144291,Apple Airpods Headphones,1,150,01/04/19 18:00,"738 4th St, Dallas, TX 75001",14
144292,Wired Headphones,1,11.99,01/11/19 21:44,"313 13th St, Los Angeles, CA 90001",14
144293,AAA Batteries (4-pack),2,2.99,01/16/19 11:41,"698 Jackson St, Austin, TX 73301",14
144294,Google Phone,1,600,01/13/19 09:56,"306 14th St, Los Angeles, CA 90001",14
144295,USB-C Charging Cable,1,11.95,01/15/19 14:39,"340 Madison St, San Francisco, CA 94016",14
144296,Lightning Charging Cable,1,14.95,01/16/19 12:03,"946 Maple St, New York City, NY 10001",14
144297,Flatscreen TV,1,300,01/21/19 14:37,"437 Madison St, Atlanta, GA 30301",14
144298,Lightning Charging Cable,1,14.95,01/13/19 12:00,"709 North St, Los Angeles, CA 90001",14
144299,27in 4K Gaming Monitor,1,389.99,01/31/19 19:57,"942 North St, San Francisco, CA 94016",14
144300,Apple Airpods Headphones,1,150,01/11/19 14:22,"532 River St, San Francisco, CA 94016",14
144301,Flatscreen TV,1,300,01/01/19 15:27,"75 Lake St, Los Angeles, CA 90001",14
144302,USB-C Charging Cable,1,11.95,01/13/19 11:43,"82 2nd St, San Francisco, CA 94016",14
144303,iPhone,1,700,01/26/19 09:03,"419 Meadow St, San Francisco, CA 94016",14
144304,USB-C Charging Cable,1,11.95,01/22/19 16:53,"451 Elm St, Atlanta, GA 30301",14
144305,USB-C Charging Cable,1,11.95,01/01/19 20:13,"664 Wilson St, Los Angeles, CA 90001",14
144306,Lightning Charging Cable,1,14.95,01/15/19 13:02,"829 Lakeview St, Los Angeles, CA 90001",14
144307,USB-C Charging Cable,1,11.95,01/09/19 18:50,"459 Center St, Austin, TX 73301",14
144308,Wired Headphones,1,11.99,01/28/19 21:14,"439 West St, Los Angeles, CA 90001",14
144309,27in FHD Monitor,1,149.99,01/21/19 00:56,"999 Adams St, Austin, TX 73301",14
144310,Wired Headphones,1,11.99,01/17/19 13:53,"984 Lincoln St, New York City, NY 10001",14
144311,USB-C Charging Cable,1,11.95,01/26/19 07:40,"500 South St, Dallas, TX 75001",14
144312,27in FHD Monitor,1,149.99,01/03/19 20:43,"563 Wilson St, Los Angeles, CA 90001",14
144313,27in 4K Gaming Monitor,1,389.99,01/11/19 08:11,"918 Madison St, San Francisco, CA 94016",14
144314,Lightning Charging Cable,1,14.95,01/20/19 11:39,"88 Ridge St, Seattle, WA 98101",14
144315,Flatscreen TV,1,300,01/28/19 18:33,"9 Johnson St, Atlanta, GA 30301",14
144316,Lightning Charging Cable,1,14.95,01/29/19 16:05,"909 Cedar St, San Francisco, CA 94016",14
144317,Wired Headphones,1,11.99,01/18/19 17:08,"335 6th St, San Francisco, CA 94016",14
144318,USB-C Charging Cable,1,11.95,01/20/19 16:46,"490 Chestnut St, Atlanta, GA 30301",14
144319,Wired Headphones,1,11.99,01/18/19 12:40,"517 Wilson St, Dallas, TX 75001",14
144320,34in Ultrawide Monitor,1,379.99,01/21/19 14:49,"118 South St, San Francisco, CA 94016",14
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,14
144321,Apple Airpods Headphones,1,150,01/19/19 22:49,"552 North St, New York City, NY 10001",14
144322,Wired Headphones,2,11.99,01/23/19 19:09,"578 Highland St, Boston, MA 02215",14
144323,Flatscreen TV,1,300,01/31/19 12:09,"929 Park St, Portland, ME 04101",14
144324,Bose SoundSport Headphones,1,99.99,01/14/19 12:02,"864 7th St, Los Angeles, CA 90001",14
144325,AA Batteries (4-pack),1,3.84,01/10/19 18:47,"777 10th St, Los Angeles, CA 90001",14
144326,USB-C Charging Cable,1,11.95,01/25/19 12:22,"63 Center St, New York City, NY 10001",14
144327,20in Monitor,1,109.99,01/15/19 20:42,"85 Elm St, Los Angeles, CA 90001",14
144328,Wired Headphones,1,11.99,01/23/19 12:47,"332 River St, New York City, NY 10001",14
144329,27in FHD Monitor,1,149.99,01/03/19 12:07,"760 West St, San Francisco, CA 94016",14
144330,AA Batteries (4-pack),1,3.84,01/11/19 14:37,"112 13th St, San Francisco, CA 94016",14
144331,Apple Airpods Headphones,1,150,01/26/19 14:08,"389 Hill St, Los Angeles, CA 90001",14
144332,iPhone,1,700,01/28/19 18:17,"880 11th St, New York City, NY 10001",14
144333,Apple Airpods Headphones,1,150,01/11/19 16:39,"939 7th St, San Francisco, CA 94016",14
144334,Lightning Charging Cable,1,14.95,01/29/19 19:09,"11 North St, New York City, NY 10001",14
144335,Apple Airpods Headphones,1,150,01/10/19 09:43,"339 Elm St, Austin, TX 73301",14
144336,Lightning Charging Cable,1,14.95,01/20/19 17:11,"538 Main St, San Francisco, CA 94016",14
144337,Wired Headphones,1,11.99,01/03/19 20:37,"49 8th St, Boston, MA 02215",14
144338,Lightning Charging Cable,1,14.95,01/20/19 12:37,"725 Center St, Los Angeles, CA 90001",14
144339,iPhone,1,700,01/21/19 14:33,"953 Hickory St, Los Angeles, CA 90001",14
144339,Wired Headphones,1,11.99,01/21/19 14:33,"953 Hickory St, Los Angeles, CA 90001",14
144340,Apple Airpods Headphones,1,150,01/30/19 21:22,"397 Wilson St, New York City, NY 10001",14
144341,USB-C Charging Cable,1,11.95,01/17/19 09:21,"161 Main St, New York City, NY 10001",14
144342,Bose SoundSport Headphones,1,99.99,01/27/19 13:43,"66 Washington St, Los Angeles, CA 90001",14
144343,Bose SoundSport Headphones,1,99.99,01/03/19 02:29,"285 5th St, New York City, NY 10001",14
144344,Google Phone,1,600,01/25/19 22:26,"188 14th St, Boston, MA 02215",14
144344,USB-C Charging Cable,1,11.95,01/25/19 22:26,"188 14th St, Boston, MA 02215",14
144345,Bose SoundSport Headphones,1,99.99,01/22/19 14:50,"740 4th St, Atlanta, GA 30301",14
144346,AA Batteries (4-pack),1,3.84,01/01/19 19:56,"162 Jefferson St, Los Angeles, CA 90001",14
144347,Apple Airpods Headphones,1,150,01/21/19 12:11,"594 6th St, Portland, OR 97035",14
144348,AA Batteries (4-pack),1,3.84,01/08/19 14:54,"655 Forest St, New York City, NY 10001",14
144349,iPhone,1,700,01/05/19 23:48,"398 Adams St, Atlanta, GA 30301",14
144350,USB-C Charging Cable,2,11.95,01/31/19 12:15,"364 Center St, Los Angeles, CA 90001",14
144351,Apple Airpods Headphones,1,150,01/19/19 17:23,"448 Johnson St, Atlanta, GA 30301",14
144352,AA Batteries (4-pack),1,3.84,01/23/19 17:26,"161 Forest St, Boston, MA 02215",14
144353,iPhone,1,700,01/05/19 04:52,"151 Main St, Dallas, TX 75001",14
144354,Wired Headphones,1,11.99,01/08/19 13:09,"96 Meadow St, Seattle, WA 98101",14
144355,USB-C Charging Cable,1,11.95,01/19/19 06:35,"368 Church St, New York City, NY 10001",14
144356,Bose SoundSport Headphones,1,99.99,01/19/19 17:28,"938 4th St, Dallas, TX 75001",14
144357,27in FHD Monitor,1,149.99,01/04/19 12:55,"858 14th St, Los Angeles, CA 90001",14
144358,AAA Batteries (4-pack),1,2.99,01/11/19 11:41,"212 Park St, Dallas, TX 75001",14
144359,AAA Batteries (4-pack),1,2.99,01/19/19 18:18,"489 Adams St, San Francisco, CA 94016",14
144360,27in FHD Monitor,1,149.99,01/20/19 16:58,"380 Meadow St, Boston, MA 02215",14
144361,Bose SoundSport Headphones,1,99.99,01/04/19 06:40,"249 River St, Austin, TX 73301",14
144362,Lightning Charging Cable,1,14.95,01/23/19 00:38,"195 Johnson St, San Francisco, CA 94016",14
144363,ThinkPad Laptop,1,999.99,01/26/19 12:51,"881 Adams St, New York City, NY 10001",14
144364,Macbook Pro Laptop,1,1700,01/20/19 08:31,"190 10th St, San Francisco, CA 94016",14
144365,20in Monitor,1,109.99,01/18/19 10:34,"146 Lake St, San Francisco, CA 94016",14
144366,AA Batteries (4-pack),1,3.84,01/25/19 11:25,"932 8th St, Boston, MA 02215",14
144367,Wired Headphones,1,11.99,01/09/19 08:15,"105 South St, New York City, NY 10001",14
144368,Apple Airpods Headphones,1,150,01/01/19 17:17,"249 8th St, San Francisco, CA 94016",14
144369,Apple Airpods Headphones,1,150,01/30/19 11:39,"10 Sunset St, San Francisco, CA 94016",14
144370,Lightning Charging Cable,2,14.95,01/19/19 19:26,"910 5th St, New York City, NY 10001",14
144371,AAA Batteries (4-pack),1,2.99,01/12/19 19:37,"217 Chestnut St, Dallas, TX 75001",14
144372,USB-C Charging Cable,1,11.95,01/13/19 20:27,"787 Washington St, Dallas, TX 75001",14
144373,AA Batteries (4-pack),1,3.84,01/21/19 12:48,"13 Hickory St, Dallas, TX 75001",14
144374,Wired Headphones,1,11.99,01/03/19 08:43,"407 Washington St, Los Angeles, CA 90001",14
144375,USB-C Charging Cable,1,11.95,01/18/19 01:04,"517 River St, New York City, NY 10001",14
144376,Lightning Charging Cable,1,14.95,01/03/19 13:40,"915 Willow St, San Francisco, CA 94016",14
144377,34in Ultrawide Monitor,1,379.99,01/30/19 14:33,"877 1st St, Atlanta, GA 30301",14
144378,Wired Headphones,1,11.99,01/29/19 10:34,"927 Church St, Los Angeles, CA 90001",14
144379,Bose SoundSport Headphones,1,99.99,01/22/19 07:05,"357 9th St, San Francisco, CA 94016",14
144380,Bose SoundSport Headphones,1,99.99,01/27/19 20:16,"696 14th St, San Francisco, CA 94016",14
144381,AAA Batteries (4-pack),1,2.99,01/04/19 19:39,"754 Hickory St, Portland, ME 04101",14
144382,27in 4K Gaming Monitor,1,389.99,01/19/19 21:58,"501 Park St, Seattle, WA 98101",14
144383,AA Batteries (4-pack),1,3.84,01/03/19 07:53,"434 Johnson St, San Francisco, CA 94016",14
144384,Macbook Pro Laptop,1,1700,01/27/19 09:25,"765 4th St, Boston, MA 02215",14
144385,AA Batteries (4-pack),1,3.84,01/14/19 13:11,"197 Wilson St, San Francisco, CA 94016",14
144386,Wired Headphones,1,11.99,01/30/19 14:56,"117 Lake St, San Francisco, CA 94016",14
144387,Macbook Pro Laptop,1,1700,01/31/19 19:37,"430 Park St, San Francisco, CA 94016",14
144388,27in FHD Monitor,1,149.99,01/24/19 13:19,"338 2nd St, Seattle, WA 98101",14
144389,AAA Batteries (4-pack),1,2.99,01/19/19 14:39,"256 North St, Los Angeles, CA 90001",14
144390,Wired Headphones,1,11.99,01/28/19 14:51,"525 Spruce St, Los Angeles, CA 90001",14
144391,20in Monitor,1,109.99,01/17/19 07:10,"378 Washington St, Portland, ME 04101",14
144392,20in Monitor,1,109.99,01/23/19 15:57,"353 Lake St, San Francisco, CA 94016",14
144393,Macbook Pro Laptop,1,1700,01/09/19 22:50,"38 Lakeview St, San Francisco, CA 94016",14
144394,Google Phone,1,600,01/04/19 08:49,"621 Church St, Atlanta, GA 30301",14
144394,Wired Headphones,1,11.99,01/04/19 08:49,"621 Church St, Atlanta, GA 30301",14
144395,AA Batteries (4-pack),1,3.84,01/09/19 20:20,"609 11th St, San Francisco, CA 94016",14
144396,AA Batteries (4-pack),1,3.84,01/07/19 22:36,"406 West St, San Francisco, CA 94016",14
144397,Bose SoundSport Headphones,1,99.99,01/20/19 13:31,"653 Ridge St, Austin, TX 73301",14
144398,34in Ultrawide Monitor,1,379.99,01/16/19 08:32,"824 Forest St, Boston, MA 02215",14
144399,USB-C Charging Cable,1,11.95,01/30/19 15:46,"912 Elm St, New York City, NY 10001",14
144400,Apple Airpods Headphones,1,150,01/24/19 09:17,"176 13th St, Los Angeles, CA 90001",14
144401,AAA Batteries (4-pack),1,2.99,01/20/19 19:09,"493 12th St, New York City, NY 10001",14
144402,Wired Headphones,1,11.99,01/08/19 10:56,"733 4th St, San Francisco, CA 94016",14
144403,Lightning Charging Cable,1,14.95,01/06/19 19:56,"604 Walnut St, Los Angeles, CA 90001",14
144404,27in FHD Monitor,1,149.99,01/26/19 19:47,"324 13th St, Portland, OR 97035",14
144405,AAA Batteries (4-pack),1,2.99,01/28/19 14:30,"595 Walnut St, Portland, OR 97035",14
144406,Bose SoundSport Headphones,1,99.99,01/20/19 12:04,"218 Madison St, Dallas, TX 75001",14
144407,Wired Headphones,1,11.99,01/11/19 16:05,"932 Lake St, Boston, MA 02215",14
144408,Lightning Charging Cable,1,14.95,01/24/19 21:03,"728 Lake St, New York City, NY 10001",14
144409,AA Batteries (4-pack),2,3.84,01/07/19 10:32,"271 Washington St, Austin, TX 73301",14
144410,Apple Airpods Headphones,1,150,01/15/19 08:06,"364 Center St, San Francisco, CA 94016",14
144411,iPhone,1,700,01/28/19 08:53,"425 1st St, Boston, MA 02215",14
144412,AA Batteries (4-pack),1,3.84,01/22/19 09:12,"229 Center St, Dallas, TX 75001",14
144413,Vareebadd Phone,1,400,01/22/19 15:41,"417 8th St, Los Angeles, CA 90001",14
144414,iPhone,1,700,01/26/19 22:22,"174 5th St, San Francisco, CA 94016",14
144414,Lightning Charging Cable,1,14.95,01/26/19 22:22,"174 5th St, San Francisco, CA 94016",14
144415,USB-C Charging Cable,1,11.95,01/23/19 13:30,"346 8th St, Los Angeles, CA 90001",14
144416,LG Dryer,1,600.0,01/21/19 22:53,"68 Lincoln St, New York City, NY 10001",14
144417,Lightning Charging Cable,1,14.95,01/31/19 20:45,"2 Hickory St, San Francisco, CA 94016",14
144418,iPhone,1,700,01/10/19 23:14,"471 Hickory St, San Francisco, CA 94016",14
144419,USB-C Charging Cable,1,11.95,01/19/19 19:18,"77 River St, San Francisco, CA 94016",14
144420,AAA Batteries (4-pack),2,2.99,01/06/19 13:12,"888 14th St, Los Angeles, CA 90001",14
144421,LG Dryer,1,600.0,01/06/19 16:45,"262 Chestnut St, San Francisco, CA 94016",14
144422,Apple Airpods Headphones,1,150,01/20/19 07:02,"366 Lincoln St, Los Angeles, CA 90001",14
144423,USB-C Charging Cable,1,11.95,01/11/19 10:28,"876 Spruce St, Dallas, TX 75001",14
144424,Lightning Charging Cable,1,14.95,01/23/19 14:19,"864 South St, Atlanta, GA 30301",14
144425,Lightning Charging Cable,1,14.95,01/24/19 13:20,"308 6th St, Atlanta, GA 30301",14
144426,Bose SoundSport Headphones,1,99.99,01/27/19 20:04,"894 Cherry St, Atlanta, GA 30301",14
144427,Bose SoundSport Headphones,1,99.99,01/08/19 17:17,"778 14th St, Atlanta, GA 30301",14
144428,Macbook Pro Laptop,1,1700,01/13/19 02:00,"938 8th St, Dallas, TX 75001",14
144429,Wired Headphones,1,11.99,01/15/19 11:08,"136 Dogwood St, San Francisco, CA 94016",14
144430,AA Batteries (4-pack),1,3.84,01/27/19 21:08,"241 Madison St, New York City, NY 10001",14
144431,Google Phone,1,600,01/17/19 18:07,"798 4th St, Los Angeles, CA 90001",14
144431,Wired Headphones,1,11.99,01/17/19 18:07,"798 4th St, Los Angeles, CA 90001",14
144432,Bose SoundSport Headphones,1,99.99,01/16/19 19:47,"469 Ridge St, San Francisco, CA 94016",14
144433,USB-C Charging Cable,2,11.95,01/19/19 11:19,"713 1st St, New York City, NY 10001",14
144434,AA Batteries (4-pack),1,3.84,01/08/19 02:03,"311 14th St, Portland, ME 04101",14
144435,Apple Airpods Headphones,1,150,01/31/19 11:35,"342 Lakeview St, Seattle, WA 98101",14
144436,20in Monitor,1,109.99,01/10/19 17:16,"788 Dogwood St, Seattle, WA 98101",14
144437,Lightning Charging Cable,1,14.95,01/21/19 14:20,"86 Johnson St, Boston, MA 02215",14
144438,Wired Headphones,1,11.99,01/02/19 18:55,"110 Adams St, Seattle, WA 98101",14
144439,AA Batteries (4-pack),2,3.84,01/22/19 10:06,"973 Madison St, Seattle, WA 98101",14
144440,ThinkPad Laptop,1,999.99,01/12/19 23:06,"770 Willow St, Los Angeles, CA 90001",14
144441,20in Monitor,1,109.99,01/23/19 17:16,"430 5th St, Los Angeles, CA 90001",14
144442,Bose SoundSport Headphones,1,99.99,01/31/19 18:02,"467 Walnut St, San Francisco, CA 94016",14
144443,USB-C Charging Cable,1,11.95,01/14/19 13:39,"168 10th St, Los Angeles, CA 90001",14
144444,Apple Airpods Headphones,1,150,01/02/19 19:45,"441 Willow St, San Francisco, CA 94016",14
144445,Bose SoundSport Headphones,1,99.99,01/09/19 21:25,"703 Maple St, Boston, MA 02215",14
144446,Apple Airpods Headphones,1,150,01/01/19 15:33,"403 North St, San Francisco, CA 94016",14
144447,Lightning Charging Cable,1,14.95,01/07/19 00:04,"4 14th St, San Francisco, CA 94016",14
144448,AA Batteries (4-pack),2,3.84,01/18/19 17:59,"277 South St, San Francisco, CA 94016",14
144449,AA Batteries (4-pack),1,3.84,01/28/19 22:37,"99 Hill St, San Francisco, CA 94016",14
144450,Lightning Charging Cable,1,14.95,01/18/19 10:03,"105 13th St, Los Angeles, CA 90001",14
144450,Macbook Pro Laptop,1,1700,01/18/19 10:03,"105 13th St, Los Angeles, CA 90001",14
144451,Macbook Pro Laptop,1,1700,01/15/19 11:59,"608 Hickory St, New York City, NY 10001",14
144452,34in Ultrawide Monitor,1,379.99,01/13/19 12:05,"413 North St, Boston, MA 02215",14
144453,Vareebadd Phone,1,400,01/19/19 13:09,"800 Cherry St, Seattle, WA 98101",14
144454,Apple Airpods Headphones,1,150,01/31/19 11:45,"762 13th St, Seattle, WA 98101",14
144455,AAA Batteries (4-pack),1,2.99,01/14/19 15:25,"216 Cedar St, Atlanta, GA 30301",14
144456,Bose SoundSport Headphones,1,99.99,01/29/19 12:56,"373 Adams St, Austin, TX 73301",14
144457,Apple Airpods Headphones,1,150,01/10/19 11:48,"160 Lincoln St, Boston, MA 02215",14
144458,Lightning Charging Cable,1,14.95,01/19/19 22:41,"602 5th St, New York City, NY 10001",14
144459,Wired Headphones,1,11.99,01/11/19 18:30,"3 10th St, Los Angeles, CA 90001",14
144460,Apple Airpods Headphones,1,150,01/01/19 13:08,"624 5th St, Los Angeles, CA 90001",14
144461,Apple Airpods Headphones,1,150,01/02/19 13:30,"35 Dogwood St, New York City, NY 10001",14
144462,Wired Headphones,1,11.99,01/09/19 09:11,"167 Highland St, Atlanta, GA 30301",14
144463,Apple Airpods Headphones,1,150,01/10/19 21:33,"249 Jefferson St, New York City, NY 10001",14
144464,AAA Batteries (4-pack),1,2.99,01/05/19 01:51,"851 Hickory St, San Francisco, CA 94016",14
144465,Apple Airpods Headphones,1,150,01/15/19 12:49,"551 2nd St, San Francisco, CA 94016",14
144466,AAA Batteries (4-pack),2,2.99,01/16/19 23:28,"956 Dogwood St, Dallas, TX 75001",14
144467,Lightning Charging Cable,1,14.95,01/31/19 12:09,"327 North St, San Francisco, CA 94016",14
144468,Lightning Charging Cable,1,14.95,01/28/19 00:39,"855 5th St, Austin, TX 73301",14
144469,USB-C Charging Cable,1,11.95,01/22/19 18:27,"373 7th St, New York City, NY 10001",14
144470,Lightning Charging Cable,1,14.95,01/14/19 22:00,"574 Sunset St, Boston, MA 02215",14
144470,USB-C Charging Cable,1,11.95,01/14/19 22:00,"574 Sunset St, Boston, MA 02215",14
144471,USB-C Charging Cable,1,11.95,01/10/19 14:40,"393 Center St, New York City, NY 10001",14
144472,AAA Batteries (4-pack),2,2.99,01/20/19 21:13,"787 Washington St, Los Angeles, CA 90001",14
144473,Lightning Charging Cable,2,14.95,01/16/19 19:04,"166 Washington St, San Francisco, CA 94016",14
144474,Apple Airpods Headphones,1,150,01/03/19 11:11,"837 South St, Seattle, WA 98101",14
144475,USB-C Charging Cable,1,11.95,01/09/19 18:44,"15 9th St, Boston, MA 02215",14
144476,AA Batteries (4-pack),1,3.84,01/25/19 08:02,"239 Hickory St, Los Angeles, CA 90001",14
144477,27in 4K Gaming Monitor,1,389.99,01/05/19 18:40,"494 North St, Boston, MA 02215",14
144478,AA Batteries (4-pack),2,3.84,01/18/19 13:41,"672 Sunset St, New York City, NY 10001",14
144479,Wired Headphones,1,11.99,01/30/19 20:29,"434 Willow St, Boston, MA 02215",14
144480,AAA Batteries (4-pack),1,2.99,01/02/19 17:09,"433 Pine St, Dallas, TX 75001",14
144481,34in Ultrawide Monitor,1,379.99,01/16/19 08:48,"180 West St, San Francisco, CA 94016",14
144482,Apple Airpods Headphones,1,150,01/25/19 20:40,"76 11th St, Los Angeles, CA 90001",14
144483,Lightning Charging Cable,1,14.95,01/23/19 20:11,"845 Highland St, Austin, TX 73301",14
144484,27in FHD Monitor,1,149.99,01/28/19 09:43,"538 Elm St, Dallas, TX 75001",14
144485,AA Batteries (4-pack),1,3.84,01/31/19 16:30,"765 Johnson St, San Francisco, CA 94016",14
144486,Bose SoundSport Headphones,1,99.99,01/10/19 07:15,"58 Lake St, Boston, MA 02215",14
144487,Google Phone,1,600,01/25/19 17:46,"314 Lakeview St, Atlanta, GA 30301",14
144488,AAA Batteries (4-pack),1,2.99,01/17/19 18:51,"439 Lakeview St, Los Angeles, CA 90001",14
144489,Wired Headphones,1,11.99,01/30/19 09:07,"109 8th St, Boston, MA 02215",14
144490,Google Phone,1,600,01/17/19 10:42,"719 Lincoln St, Atlanta, GA 30301",14
144490,USB-C Charging Cable,1,11.95,01/17/19 10:42,"719 Lincoln St, Atlanta, GA 30301",14
144491,AA Batteries (4-pack),1,3.84,01/09/19 15:02,"987 Lakeview St, Atlanta, GA 30301",14
144492,20in Monitor,1,109.99,01/13/19 00:37,"11 Cherry St, Seattle, WA 98101",14
144493,27in 4K Gaming Monitor,1,389.99,01/06/19 20:32,"776 Hickory St, New York City, NY 10001",14
144494,Wired Headphones,1,11.99,01/04/19 21:39,"165 Dogwood St, Los Angeles, CA 90001",14
144495,Lightning Charging Cable,1,14.95,01/18/19 01:44,"932 Ridge St, New York City, NY 10001",14
144496,Apple Airpods Headphones,1,150,01/12/19 18:51,"824 Johnson St, San Francisco, CA 94016",14
144497,USB-C Charging Cable,1,11.95,01/20/19 15:09,"415 2nd St, San Francisco, CA 94016",14
144498,Wired Headphones,1,11.99,01/25/19 17:58,"289 Church St, Dallas, TX 75001",14
144499,Google Phone,1,600,01/25/19 11:25,"888 River St, New York City, NY 10001",14
144500,Wired Headphones,1,11.99,01/21/19 11:09,"640 West St, New York City, NY 10001",14
144501,AAA Batteries (4-pack),3,2.99,01/09/19 10:42,"909 Center St, Boston, MA 02215",14
144502,Lightning Charging Cable,1,14.95,01/09/19 19:34,"659 Madison St, San Francisco, CA 94016",14
144503,iPhone,1,700,01/15/19 22:54,"830 10th St, Portland, OR 97035",14
144503,Apple Airpods Headphones,1,150,01/15/19 22:54,"830 10th St, Portland, OR 97035",14
144504,LG Dryer,1,600.0,01/23/19 09:07,"741 13th St, Atlanta, GA 30301",14
144505,Apple Airpods Headphones,1,150,01/01/19 10:31,"89 Center St, Seattle, WA 98101",14
144506,AAA Batteries (4-pack),1,2.99,01/12/19 12:47,"769 10th St, Atlanta, GA 30301",14
144507,27in 4K Gaming Monitor,1,389.99,01/08/19 18:42,"884 Hickory St, Seattle, WA 98101",14
144508,Flatscreen TV,1,300,01/06/19 11:59,"202 Highland St, Austin, TX 73301",14
144509,Wired Headphones,1,11.99,01/15/19 11:02,"130 14th St, Dallas, TX 75001",14
144510,USB-C Charging Cable,1,11.95,01/12/19 18:24,"517 River St, San Francisco, CA 94016",14
144511,AA Batteries (4-pack),1,3.84,01/16/19 20:02,"331 Chestnut St, Boston, MA 02215",14
144512,Wired Headphones,1,11.99,01/14/19 18:28,"877 Main St, Seattle, WA 98101",14
144513,Bose SoundSport Headphones,1,99.99,01/07/19 17:02,"417 Forest St, Boston, MA 02215",14
144514,LG Dryer,1,600.0,01/08/19 08:30,"744 Park St, Boston, MA 02215",14
144515,Lightning Charging Cable,2,14.95,01/11/19 09:22,"357 Hill St, New York City, NY 10001",14
144516,Lightning Charging Cable,1,14.95,01/07/19 23:11,"550 Pine St, Portland, ME 04101",14
144517,AA Batteries (4-pack),2,3.84,01/20/19 22:26,"612 Church St, Los Angeles, CA 90001",14
144518,Google Phone,1,600,01/03/19 17:41,"471 Hickory St, Seattle, WA 98101",14
144518,USB-C Charging Cable,1,11.95,01/03/19 17:41,"471 Hickory St, Seattle, WA 98101",14
144519,27in FHD Monitor,1,149.99,01/05/19 22:39,"569 Hill St, San Francisco, CA 94016",14
144520,AAA Batteries (4-pack),1,2.99,01/16/19 18:53,"423 Park St, Portland, OR 97035",14
144521,Flatscreen TV,1,300,01/03/19 18:07,"370 Maple St, San Francisco, CA 94016",14
144522,Lightning Charging Cable,1,14.95,01/07/19 22:16,"313 Dogwood St, Atlanta, GA 30301",14
144523,34in Ultrawide Monitor,1,379.99,01/22/19 12:37,"186 Meadow St, New York City, NY 10001",14
144524,AA Batteries (4-pack),1,3.84,01/19/19 13:14,"943 Hill St, Los Angeles, CA 90001",14
144525,Lightning Charging Cable,1,14.95,01/27/19 14:55,"756 Washington St, Los Angeles, CA 90001",14
144526,AA Batteries (4-pack),2,3.84,01/30/19 13:13,"846 10th St, Dallas, TX 75001",14
144527,Lightning Charging Cable,1,14.95,01/18/19 00:02,"89 11th St, New York City, NY 10001",14
144528,AA Batteries (4-pack),1,3.84,01/28/19 10:54,"15 Madison St, San Francisco, CA 94016",14
144529,Lightning Charging Cable,1,14.95,01/25/19 22:40,"122 Washington St, Dallas, TX 75001",14
144530,iPhone,1,700,01/07/19 11:19,"247 Main St, San Francisco, CA 94016",14
144531,27in 4K Gaming Monitor,1,389.99,01/09/19 21:45,"572 Walnut St, San Francisco, CA 94016",14
144532,AAA Batteries (4-pack),1,2.99,01/09/19 22:04,"520 7th St, Seattle, WA 98101",14
144533,USB-C Charging Cable,1,11.95,01/20/19 23:25,"490 Spruce St, New York City, NY 10001",14
144534,27in 4K Gaming Monitor,1,389.99,01/31/19 14:12,"126 Cedar St, San Francisco, CA 94016",14
144535,Apple Airpods Headphones,1,150,01/09/19 10:21,"936 Elm St, San Francisco, CA 94016",14
144536,Flatscreen TV,1,300,01/19/19 16:22,"137 Lakeview St, Los Angeles, CA 90001",14
144537,Bose SoundSport Headphones,1,99.99,01/01/19 09:12,"164 West St, Boston, MA 02215",14
144538,iPhone,1,700,01/16/19 18:05,"283 Cedar St, Atlanta, GA 30301",14
144539,AA Batteries (4-pack),2,3.84,01/21/19 15:43,"418 Pine St, Los Angeles, CA 90001",14
144540,USB-C Charging Cable,2,11.95,01/06/19 22:04,"868 Elm St, Los Angeles, CA 90001",14
144541,Wired Headphones,1,11.99,01/11/19 16:28,"779 Washington St, Austin, TX 73301",14
144541,Bose SoundSport Headphones,1,99.99,01/11/19 16:28,"779 Washington St, Austin, TX 73301",14
144542,Lightning Charging Cable,1,14.95,01/22/19 17:00,"126 8th St, Atlanta, GA 30301",14
144543,Lightning Charging Cable,1,14.95,01/03/19 10:57,"593 Elm St, San Francisco, CA 94016",14
144544,Vareebadd Phone,1,400,01/15/19 11:38,"178 6th St, Seattle, WA 98101",14
144544,USB-C Charging Cable,1,11.95,01/15/19 11:38,"178 6th St, Seattle, WA 98101",14
144545,AAA Batteries (4-pack),2,2.99,01/12/19 21:00,"374 10th St, Dallas, TX 75001",14
144545,AA Batteries (4-pack),1,3.84,01/12/19 21:00,"374 10th St, Dallas, TX 75001",14
144546,USB-C Charging Cable,2,11.95,01/08/19 14:56,"203 Hill St, San Francisco, CA 94016",14
